slosovatelskost	slosovatelskost	s @@los @@ova @@tel @@sk @@ost
slosování	slosování	s @@los @@ová @@n @@í
slota	slota	slot @@a
sloup	sloupu	sloup @@u
sloup	sloupy	sloup @@y
sloupat	sloupat	s @@loup @@a @@t
sloupat	sloupu	sloup @@u
sloupec	sloupce	sloup @@c @@e
sloupnout	sloupnout	s @@loup @@nou @@t
sloupoví	sloupoví	sloup @@ov @@í
sloupový	sloupoví	sloup @@ov @@í
sloupávat	sloupávat	s @@loup @@á @@v @@a @@t
slout	slout	slou @@t
sloučit	sloučit	s @@louč @@i @@t
sloužit	sloužil	slouž @@i @@l
sloužit	sloužit	slouž @@i @@t
sloužit	sloužiti	slouž @@i @@ti
sloužit	slouží	slouž @@í
slovanský	slovanský	slovan @@sk @@ý
slovensko	Slovensko	sloven @@sk @@o
slovensko	Slovensku	slov @@en @@sk @@u
slovensko	slovensko	sloven @@sk @@o
slovensko	slovensku	slov @@en @@sk @@u
slovensku	slovensku	slov @@en @@sk @@u
slovenský	Slovenské	slov @@en @@sk @@é
slovenský	slov	slov
slovenský	slovenské	slov @@en @@sk @@é
slovenský	slovenskými	slov @@en @@sk @@ými
slovit	slov	slov
slovní	slovní	slov @@n @@í
slovní	slovních	slov @@n @@ích
slovní	slovním	slov @@n @@í @@m
slovník	slovník	slov @@n @@ík
slovníček	slovníček	slov @@níč @@ek
slovný	slovným	slov @@n @@ý @@m
slovně	slovně	slov @@n @@ě
slovo	Slova	slov @@a
slovo	slov	slov
slovo	slova	slov @@a
slovo	slovech	slov @@ech
slovo	slovem	slov @@em
slovo	slovo	slov @@o
slovo	slovu	slov @@u
slovo	slovy	slov @@y
slovo	slovům	slov @@ům
slovíčko	slovíčky	slov @@íčk @@y
složenina	složenina	s @@lož @@en @@in @@a
složení	složení	s @@lož @@en @@í
složený	složené	s @@lož @@en @@é
složený	složeném	s @@lož @@en @@ém
složený	složení	s @@lož @@en @@í
složil	složila	s @@lož @@i @@l @@a
složit	složen	s @@lož @@en
složit	složena	s @@lož @@en @@a
složit	složila	s @@lož @@i @@l @@a
složit	složili	s @@lož @@i @@l @@i
složit	složit	s @@lož @@i @@t
složitý	složitá	s @@lož @@it @@á
složitý	složitějších	s @@lož @@it @@ějš @@ích
sluch	sluch	sluch
sluch	sluchu	sluch @@u
sluchátko	sluchátko	sluch @@á @@tk @@o
sluchátko	sluchátku	sluch @@á @@tk @@u
sluha	sluha	sluh @@a
sluha	sluhové	sluh @@ové
sluha	sluhu	sluh @@u
slunce	slunce	slun @@c @@e
slunce	slunci	slun @@c @@i
slunce	sluncí	slun @@c @@í
sluneční	sluneční	slun @@eč @@n @@í
slunečný	sluneční	slun @@eč @@n @@í
slunit	slunit	slun @@i @@t
sluníčko	sluníčku	slun @@íč @@k @@u
slupka	slupek	s @@lup @@ek
slupnout	slupnout	s @@lup @@nou @@t
slupovat	slupovat	s @@lup @@ova @@t
slučovat	slučovat	s @@luč @@ova @@t
slučovat	slučují	s @@luč @@u @@j @@í
slušet	slušelo	sluš @@e @@l @@o
slušet	slušet	sluš @@e @@t
slušet	sluší	sluš @@í
slušná	slušná	sluš @@n @@á
slušná	slušné	sluš @@n @@é
slušná	slušný	sluš @@n @@ý
slušný	neslušný	ne @@sluš @@n @@ý
slušný	slušná	sluš @@n @@á
slušný	slušné	sluš @@n @@é
slušný	slušný	sluš @@n @@ý
slušně	slušně	sluš @@n @@ě
služba	Služby	služ @@b @@y
služba	Služeb	služ @@eb
služba	služba	služ @@ba
služba	službami	služ @@b @@ami
služba	službu	služ @@b @@u
služba	služby	služ @@b @@y
služba	službách	služ @@b @@ách
služba	službám	služ @@b @@á @@m
služba	služeb	služ @@eb
službičkovat	službičkovat	služ @@b @@ičk @@ova @@t
služebna	služebně	služ @@eb @@n @@ě
služebná	služebná	služ @@eb @@n @@á
služebná	služebných	služ @@eb @@n @@ých
služební	služební	služ @@eb @@n @@í
služební	služebních	služ @@eb @@n @@ích
služební	služebním	služ @@eb @@n @@ím
služebný	služebná	služ @@eb @@n @@á
služebný	služební	služ @@eb @@n @@í
služebný	služebných	služ @@eb @@n @@ých
služebně	služebně	služ @@eb @@n @@ě
služka	služka	služ @@k @@a
služka	služkou	služ @@k @@ou
služka	služky	služ @@k @@y
slynout	slynout	sly @@nou @@t
slyšet	neslyšel	ne @@slyš @@e @@l
slyšet	poslyšte	po @@slyš @@te
slyšet	slyšel	slyš @@e @@l
slyšet	slyšela	slyš @@e @@l @@a
slyšet	slyšeli	slyš @@e @@l @@i
slyšet	slyšely	slyš @@e @@l @@y
slyšet	slyšet	slyš @@e @@t
slyšet	slyšeti	slyš @@e @@ti
slyšet	slyší	slyš @@í
slyšet	slyším	slyš @@í @@m
slza	slz	slz
slza	slza	slz @@a
slza	slzami	slz @@ami
slza	slzy	slz @@y
slzet	slz	slz
slzet	slzet	slz @@e @@t
slábnout	slábnout	sláb @@nou @@t
sládnout	sládnout	slád @@nou @@t
sláma	sláma	slám @@a
sláma	slámu	slám @@u
sláma	slámy	slám @@y
slátat	slátat	s @@lát @@a @@t
sláva	Slávy	sláv @@y
sláva	sláva	sláv @@a
sláva	slávou	sláv @@ou
sláva	slávu	sláv @@u
sláva	slávy	sláv @@y
sláva	slávě	sláv @@ě
slávie	slávie	sláv @@i @@e
slávistický	slávistický	sláv @@ist @@ic @@k @@ý
slétat	slétat	s @@lét @@a @@t
slétnout	slétnout	s @@lét @@nou @@t
slévat	slévat	s @@lé @@v @@a @@t
slézat	slézat	s @@léz @@a @@t
slézt	slez	s @@lez
slézt	slezl	s @@lez @@l
slézt	slezla	s @@lez @@l @@a
slíbat	slíbat	s @@líb @@a @@t
slíbený	slíbenou	slíb @@en @@ou
slíbit	slib	s @@lib
slíbit	slibte	s @@lib @@te
slíbit	slíbit	s @@líb @@i @@t
slídit	slídit	slíd @@i @@t
slít	slít	s @@lí @@t
slítnout	slít	s @@lí @@t
slítnout	slítnout	s @@lít @@nou @@t
slítávat	slítávat	s @@lít @@á @@v @@a @@t
slízat	slízal	s @@líz @@a @@l
slízat	slízat	s @@líz @@a @@t
slíznout	slíznout	s @@líz @@nou @@t
slýchat	slýchat	slých @@a @@t
slýchávat	slýchávat	slých @@á @@v @@a @@t
slůvko	slůvek	slův @@ek
slůvko	slůvko	slův @@k @@o
smahnout	smahnout	smah @@nou @@t
smaltovat	smaltovat	smalt @@ova @@t
smaltérka	smaltérka	smalt @@ér @@k @@a
smaragd	smaragdy	smaragd @@y
smaragdový	smaragdové	smaragd @@ov @@é
smazat	smazat	s @@maz @@a @@t
smačkat	smačkat	s @@mačk @@a @@t
smažený	smažený	smaž @@en @@ý
smažený	smažených	smaž @@en @@ých
smažit	smažit	smaž @@i @@t
smekat	smekat	s @@mek @@a @@t
smeknout	smekl	s @@mek @@l
smeknout	smeknout	s @@mek @@nou @@t
smetan	smetana	smetan @@a
smetana	smetana	smetan @@a
smetanová	smetanový	smetan @@ov @@ý
smetanová	smetanovými	s @@met @@an @@ov @@ými
smetanový	smetanový	smetan @@ov @@ý
smetanový	smetanovými	s @@met @@an @@ov @@ými
smetanův	smetanovými	s @@met @@an @@ov @@ými
smetat	smetat	s @@met @@a @@t
smetávat	smetávat	s @@met @@á @@v @@a @@t
smilnit	smilnit	smil @@n @@i @@t
smilovat	smilovat	s @@mil @@ova @@t
smilovávat	smilovávat	s @@mil @@ová @@v @@a @@t
smirkovat	smirkovat	smir @@k @@ova @@t
smith	Smith	smith
smith	smith	smith
smiřovat	smiřovat	s @@miř @@ova @@t
smiřovat	smiřuje	s @@miř @@uje
smlouva	Smlouva	s @@mlouv @@a
smlouva	smlouva	s @@mlouv @@a
smlouva	smlouvu	s @@mlouv @@u
smlouva	smlouvy	s @@mlouv @@y
smlouva	smlouvě	s @@mlouv @@ě
smlouva	smluv	s @@mluv
smlouvat	smlouvat	s @@mlouv @@a @@t
smlouvat	smlouvati	s @@mlouv @@a @@ti
smlsnout	smlsnout	s @@mls @@nou @@t
smluva	smluv	s @@mluv
smluvit	smluv	s @@mluv
smluvit	smluvili	s @@mluv @@i @@l @@i
smluvit	smluvit	s @@mluv @@i @@t
smlčet	smlčet	s @@mlč @@e @@t
smolit	smolit	smol @@i @@t
smontovat	smontovat	s @@mont @@ova @@t
smotat	smotat	s @@mot @@a @@t
smotávat	smotávat	s @@mot @@á @@v @@a @@t
smočit	smočit	s @@moč @@i @@t
smradit	smradit	smrad @@i @@t
smradlavý	smradlavá	smrad @@l @@av @@á
smradlavý	smradlavém	smrad @@l @@av @@ém
smrdutý	smrdutá	smrd @@u @@t @@á
smrdutý	smrduté	smrd @@u @@t @@é
smrdět	smrdí	smrd @@í
smrdět	smrdělo	smrd @@ě @@l @@o
smrdět	smrdět	smrd @@ě @@t
smrkat	smrkat	smrk @@a @@t
smrkáč	smrkáč	smrk @@áč
smrskat	smrskat	s @@mrsk @@a @@t
smrsknout	smrsknout	s @@mrsk @@nou @@t
smrskovat	smrskovat	s @@mrsk @@ova @@t
smrskávat	smrskávat	s @@mrsk @@á @@v @@a @@t
smrt	smrt	s @@mr @@t
smrt	smrti	s @@mr @@t @@i
smrt	smrtí	s @@mr @@t @@í
smrtelný	nesmrtelnou	ne @@s @@mr @@teln @@ou
smrtelný	nesmrtelné	ne @@s @@mr @@teln @@é
smrtelný	smrtelná	s @@mr @@teln @@á
smrtelný	smrtelné	s @@mr @@teln @@é
smrtelný	smrtelném	s @@mr @@teln @@ém
smrtelný	smrtelnému	s @@mr @@tel @@n @@é @@mu
smrtelný	smrtelný	s @@mr @@teln @@ý
smrtelný	smrtelnými	s @@mr @@teln @@ými
smrtka	smrtka	s @@mr @@t @@k @@a
smrtonoš	smrtonoš	smrt @@o @@noš
smrákat	smrákat	s @@mrák @@a @@t
smráknout	smráknout	s @@mrák @@nou @@t
smršťovat	smršťovat	s @@mršť @@ova @@t
smutnit	smutní	smut @@n @@í
smutnit	smutně	smut @@n @@ě
smutnit	smutnět	smut @@n @@ě @@t
smutno	smutno	smut @@n @@o
smutná	smutnou	smut @@n @@ou
smutná	smutná	smut @@n @@á
smutná	smutné	smut @@n @@é
smutný	smutno	smut @@n @@o
smutný	smutnou	smut @@n @@ou
smutný	smutná	smut @@n @@á
smutný	smutné	smut @@n @@é
smutný	smutného	smut @@n @@ého
smutný	smutní	smut @@n @@í
smutný	smutnější	smut @@n @@ěj @@š @@í
smutně	smutně	smut @@n @@ě
smyknout	smyknout	s @@myk @@nou @@t
smysl	smysl	s @@mysl
smysl	smyslem	s @@mysl @@em
smysl	smyslu	s @@mysl @@u
smysl	smysly	s @@mysl @@y
smysl	smyslům	s @@mysl @@ům
smyslit	smyslit	s @@mysl @@i @@t
smyslný	nesmyslné	ne @@s @@mysl @@n @@é
smyslový	smyslovou	s @@mysl @@ov @@ou
smyslový	smyslová	s @@mysl @@ov @@á
smyslový	smyslové	s @@mysl @@ov @@é
smyslový	smyslového	s @@mysl @@ov @@ého
smyslový	smyslových	s @@mysl @@ov @@ý @@ch
smyslový	smyslovými	s @@mysl @@ov @@ými
smyčkovat	smyčkovat	s @@myč @@k @@ova @@t
smát	smál	smá @@l
smát	smála	smá @@l @@a
smát	smálo	smá @@l @@o
smát	smát	smá @@t
smát	směje	smě @@je
smáčet	smáčet	s @@máč @@e @@t
smáčknout	smáčknout	s @@máčk @@nou @@t
smést	nesmetl	ne @@s @@met @@l
smést	smést	s @@més @@t
smést	smésti	s @@mést @@i
smích	smích	smích
smích	smíchem	smích @@em
smích	smíchu	smích @@u
smíchat	smíchat	s @@mích @@a @@t
smíchotvorkyně	smíchotvorkyně	smích @@o @@tvor @@kyn @@ě
smíchovský	smíchovském	smíchov @@sk @@ém
smíchávat	smíchávat	s @@mích @@á @@v @@a @@t
smírnost	nesmírnost	ne @@s @@mír @@n @@ost
smírný	Smírné	s @@mír @@n @@é
smírný	nesmírná	ne @@s @@mír @@n @@á
smírný	smírné	s @@mír @@n @@é
smírně	nesmírně	ne @@s @@mír @@n @@ě
smísit	smísit	s @@mís @@i @@t
smítat	smítat	s @@mít @@a @@t
smířit	smířit	s @@míř @@i @@t
smíšení	smíšení	s @@míš @@en @@í
smíšený	smíšení	s @@míš @@en @@í
smýkat	smýkat	s @@mýk @@a @@t
smýknout	smýknout	s @@mýk @@nou @@t
smýt	smýt	s @@mý @@t
smývat	smývat	s @@mý @@v @@a @@t
smýčit	smýčit	s @@mýč @@i @@t
smýšlet	smýšlet	s @@mýšl @@e @@t
smělá	smělé	sm @@ě @@l @@é
smělý	smělé	sm @@ě @@l @@é
směna	směna	s @@měn @@a
směnit	směnit	s @@měn @@i @@t
směnkovat	směnkovat	s @@měn @@k @@ova @@t
směnný	směnného	s @@měn @@n @@ého
směr	směr	s @@měr
směr	směrech	s @@měr @@ech
směr	směrem	s @@měr @@e @@m
směr	směru	s @@měr @@u
směr	směry	s @@měr @@y
směrnice	směrnicemi	s @@měr @@n @@ic @@emi
směrovat	směrují	s @@měr @@uj @@í
směrovatelný	směrovatelný	s @@měr @@ova @@teln @@ý
směsný	směsný	s @@měs @@n @@ý
směstnat	směstnat	s @@měst @@n @@a @@t
směstnávat	směstnávat	s @@měst @@n @@á @@v @@a @@t
smět	Nesmí	ne @@sm @@í
smět	nesmí	ne @@sm @@í
smět	nesmíme	ne @@sm @@í @@me
smět	nesmíš	ne @@sm @@í @@š
smět	nesměl	ne @@sm @@ě @@l
smět	smí	sm @@í
smět	smím	sm @@í @@m
smět	směje	smě @@je
smět	směl	smě @@l
smět	směna	s @@měn @@a
smět	smět	sm @@ě @@t
směňovat	směňovat	s @@měň @@ova @@t
směřovat	směřovat	s @@měř @@ova @@t
směřovat	směřuje	s @@měř @@uje
směřující	směřujících	s @@měř @@uj @@íc @@ích
směšná	směšný	směš @@n @@ý
směšný	směšný	směš @@n @@ý
směšovat	nesměšoval	ne @@s @@měš @@ova @@l
směšovat	směšovat	s @@měš @@ova @@t
snad	Snad	snad
snad	snad	snad
snadno	Snadno	snad @@n @@o
snadno	snadno	snad @@n @@o
snadný	nesnadná	ne @@snad @@n @@á
snadný	snadná	snad @@n @@á
snadný	snadné	snad @@n @@é
snadný	snadný	snadn @@ý
snadný	snazší	snaz @@š @@í
snaha	Snahou	snah @@ou
snaha	snah	snah
snaha	snaha	snah @@a
snaha	snahami	snah @@a @@m @@i
snaha	snahou	snah @@ou
snaha	snahu	snah @@u
snaha	snahy	snah @@y
snaha	snaze	snaz @@e
snahový	snahové	snah @@ov @@é
snažit	Snažili	snaž @@i @@l @@i
snažit	snažil	snaž @@i @@l
snažit	snažili	snaž @@i @@l @@i
snažit	snažit	snaž @@i @@t
snažit	snaží	snaž @@í
snažit	snažíme	snaž @@í @@me
snažně	snažně	snaž @@n @@ě
snesenost	snesenost	s @@nes @@en @@ost
snižovat	snižovat	s @@niž @@ova @@t
snižovat	snižuje	s @@niž @@uje
snižovat	snižují	s @@niž @@uj @@í
snižování	snižování	s @@niž @@ová @@n @@í
snosit	snosit	s @@nos @@i @@t
snoubit	snoubit	snoub @@i @@t
snout	snout	s @@nou @@t
snovat	snovat	sn @@ova @@t
snášet	nesnášel	ne @@s @@náš @@e @@l
snášet	nesnáší	ne @@s @@náš @@í
snášet	snášet	s @@náš @@e @@t
snést	nesnesl	ne @@s @@nes @@l
snést	sneseš	s @@nes @@e @@š
snést	snesl	s @@nes @@l
snést	snesly	s @@nes @@l @@y
snést	snést	s @@nés @@t
snídaně	snídani	s @@níd @@a @@n @@i
snídaně	snídaní	s @@níd @@a @@n @@í
snídaně	snídaně	s @@níd @@a @@n @@ě
snídaně	snídaněmi	s @@níd @@a @@n @@ěmi
snídat	snídat	s @@níd @@a @@t
sníh	sníh	sníh
sníh	sněhu	sněh @@u
snílkovsky	snílkovsky	sn @@í @@l @@k @@ovsk @@y
snímat	snímat	s @@ním @@a @@t
snímek	snímek	s @@ním @@ek
snímek	snímku	s @@ním @@k @@u
snímkovat	snímkovat	s @@ním @@k @@ova @@t
sníst	nesní	ne @@sn @@í
sníst	sním	sn @@í @@m
sníst	sníst	s @@nís @@t
sníst	snísti	s @@nís @@ti
sníst	snědl	s @@něd @@l
sníst	snědli	s @@něd @@l @@i
sníst	snědí	sněd @@í
snít	nesní	ne @@sn @@í
snít	snili	sn @@i @@l @@i
snít	sním	sn @@í @@m
snít	snít	sn @@í @@t
snížení	snížení	s @@níž @@en @@í
snížení	snížením	s @@níž @@en @@ím
snížený	snížení	s @@níž @@en @@í
snížit	snížil	s @@níž @@i @@l
snížit	snížila	s @@níž @@i @@l @@a
snížit	snížily	s @@níž @@i @@l @@y
snížit	snížit	s @@níž @@i @@t
snýtovat	snýtovat	s @@nýt @@ova @@t
snědý	snědá	sněd @@á
snědý	snědí	sněd @@í
sněm	sněm	s @@něm
sněžit	sněžit	sněž @@i @@t
sněžka	sněžkou	sněžk @@ou
sobecky	sobecky	sob @@ec @@k @@y
sobecký	sobecké	sob @@ec @@k @@é
sobecký	sobeckého	sob @@ec @@k @@ého
sobectví	sobectví	sob @@ec @@tv @@í
sobota	sobota	sobot @@a
sobota	sobotu	sobot @@u
sobotka	sobotky	sobotk @@y
sobě	sobě	s @@ob @@ě
soc	soc	soc
socha	sochou	soch @@ou
socha	sochy	soch @@y
socializovat	socializovat	soci @@al @@iz @@ova @@t
sociologický	Sociologické	soci @@o @@log @@ick @@é
sociologický	sociologické	soci @@o @@log @@ick @@é
sociologie	sociologii	socio @@log @@i @@i
sociálka	sociálka	soci @@ál @@k @@a
sociálno	sociálně	soci @@ál @@n @@ě
sociální	Sociální	soci @@ál @@n @@í
sociální	soc	soc
sociální	sociální	soci @@ál @@n @@í
sociální	sociálních	soci @@ál @@n @@ích
sociální	sociálního	soci @@ál @@n @@ího
sociální	sociálním	soci @@ál @@n @@ím
sociálně	sociálně	soci @@ál @@n @@ě
sofa	sofa	sof @@a
sofista	sofistech	sof @@ist @@ech
sofistika	sofistiky	sof @@ist @@ik @@y
software	Software	soft @@ware
software	software	soft @@ware
sokolnickost	sokolnickost	sokol @@nic @@k @@ost
sokolovec	sokolovec	sokol @@ov @@ec
sokrates	sokratovi	sokrat @@ovi
sokratův	sokratovi	sokrat @@ovi
solarizovat	solarizovat	solar @@iz @@ova @@t
solidnost	solidnost	solid @@n @@ost
solidní	solidní	solid @@n @@í
solidní	solidních	solid @@n @@í @@ch
solit	solit	sol @@i @@t
someš	someš	someš
sondovat	sondovat	sond @@ova @@t
sondovat	sonduje	sond @@uje
sonja	sonja	sonj @@a
soptit	soptit	sopt @@i @@t
sortiment	sortiment	sortiment
sortiment	sortimentu	sortiment @@u
sortovat	sortovat	sort @@ova @@t
sosat	sosat	sos @@a @@t
sotva	sotva	sotva
souboj	souboj	sou @@boj
soubor	souborů	sou @@bor @@ů
soubytí	soubytí	sou @@by @@t @@í
souběžně	Souběžně	sou @@běž @@n @@ě
souběžně	souběžně	sou @@běž @@n @@ě
soucit	soucitu	sou @@cit @@u
soucitný	soucitný	sou @@cit @@n @@ý
soucitně	soucitně	sou @@cit @@n @@ě
soucítit	soucítit	sou @@cít @@i @@t
soud	Soud	soud
soud	Soudy	soud @@y
soud	soud	soud
soud	soude	soud @@e
soud	soudech	soud @@ech
soud	soudem	soud @@em
soud	soudu	soud @@u
soud	soudy	soud @@y
soud	soudů	soud @@ů
soudce	soudce	soud @@c @@e
soudce	soudci	soud @@c @@i
soudcovat	soudcovat	soud @@c @@ova @@t
soudek	soudci	soud @@c @@i
soudit	Soudíme	soud @@í @@me
soudit	Soudíte	soud @@í @@te
soudit	soudit	soud @@i @@t
soudit	souditi	soud @@i @@ti
soudit	soudí	soud @@í
soudit	soudíme	soud @@í @@me
soudit	soudíte	soud @@í @@te
soudit	souzen	souz @@en
soudná	soudnou	soud @@n @@ou
soudná	soudný	soud @@n @@ý
soudní	Soudní	soud @@n @@í
soudní	soudní	soud @@n @@í
soudní	soudním	soud @@n @@ím
soudný	soudnou	soud @@n @@ou
soudný	soudní	soud @@n @@í
soudný	soudný	soud @@n @@ý
soudně	soudně	soud @@n @@ě
soudobý	soudobé	sou @@dob @@é
soudobý	soudobý	sou @@dob @@ý
soudruh	soudruh	sou @@druh
soudruh	soudruhem	sou @@druh @@em
soudruh	soudruzi	sou @@druz @@i
soudružčin	soudružčin	sou @@druž @@č @@in
souhlas	souhlas	sou @@hlas
souhlas	souhlasem	sou @@hlas @@em
souhlas	souhlasu	sou @@hlas @@u
souhlasit	nesouhlasím	ne @@sou @@hlas @@í @@m
souhlasit	souhlas	sou @@hlas
souhlasit	souhlasil	sou @@hlas @@i @@l
souhlasit	souhlasili	sou @@hlas @@i @@l @@i
souhlasit	souhlasit	sou @@hlas @@i @@t
souhlasit	souhlasí	sou @@hlas @@í
souhlasný	souhlasný	sou @@hlas @@n @@ý
souhlasně	souhlasně	sou @@hlas @@n @@ě
souhra	souhra	sou @@hra
souhvězdí	souhvězdí	sou @@hvězd @@í
soukat	soukat	souk @@a @@t
soukat	souká	souk @@á
soukenice	soukenice	souk @@en @@ic @@e
soukromník	soukromník	sou @@krom @@ník
soukromník	soukromníka	sou @@krom @@ník @@a
soukromý	soukromá	sou @@krom @@á
soukromý	soukromé	sou @@krom @@é
soukromý	soukromých	sou @@krom @@ých
soukromý	soukromými	sou @@krom @@ými
soulad	souladu	sou @@lad @@u
souložit	souložit	sou @@lož @@i @@t
soumrak	soumraku	sou @@mrak @@u
soupeřit	soupeřit	sou @@peř @@i @@t
souprava	soupravy	sou @@prav @@y
soused	soused	sou @@sed
soused	souseda	sou @@sed @@a
soused	sousede	sou @@sed @@e
soused	sousedi	sou @@sed @@i
soused	sousedy	sou @@sed @@y
soused	sousedé	sou @@sed @@é
sousedit	sousedit	sou @@sed @@i @@t
sousedka	sousedko	sou @@sed @@k @@o
sousední	sousední	sou @@sed @@n @@í
sousední	sousedního	sou @@sed @@n @@í @@ho
sousedství	sousedství	sou @@sed @@stv @@í
sousedící	sousedících	sou @@sed @@íc @@ích
sousedík	sousedících	sou @@sed @@íc @@ích
soustava	soustav	sou @@stav
soustava	soustava	sou @@stav @@a
soustava	soustavami	sou @@stav @@ami
soustava	soustavou	sou @@stav @@ou
soustava	soustavu	sou @@stav @@u
soustava	soustavy	sou @@stav @@y
soustava	soustavách	sou @@stav @@ách
soustava	soustavě	sou @@stav @@ě
soustavnost	soustavnosti	sou @@stav @@n @@ost @@i
soustavný	soustavný	sou @@stav @@n @@ý
soustruhovat	soustruhovat	sou @@struh @@ova @@t
soustružit	soustružit	sou @@struž @@i @@t
soustředit	soustředit	sou @@střed @@i @@t
soustředit	soustředěna	sou @@střed @@ěn @@a
soustředění	soustředění	sou @@střed @@ěn @@í
soustředěný	soustředěna	sou @@střed @@ěn @@a
soustředěný	soustředění	sou @@střed @@ěn @@í
soustřeďovat	soustřeďovat	sou @@střeď @@ova @@t
soutěž	Soutěže	sou @@těž @@e
soutěž	soutěž	sou @@těž
soutěž	soutěže	sou @@těž @@e
soutěž	soutěži	sou @@těž @@i
soutěžit	soutěž	sou @@těž
soutěžit	soutěže	sou @@těž @@e
soutěžit	soutěžit	sou @@těž @@i @@t
soutěžní	soutěžní	sou @@těž @@n @@í
soutěžný	soutěžní	sou @@těž @@n @@í
související	související	sou @@vis @@ej @@íc @@í
související	souvisejícími	sou @@vis @@ej @@íc @@ími
souviset	souvisel	sou @@vis @@e @@l
souviset	souviset	sou @@vis @@e @@t
souviset	souvisí	sou @@vis @@í
souvislost	souvislost	sou @@vis @@l @@ost
souvislost	souvislostem	sou @@vis @@l @@ost @@em
souvislost	souvislosti	sou @@vis @@l @@ost @@i
souvislost	souvislostí	sou @@vis @@l @@ost @@í
souvislý	souvislou	sou @@vis @@l @@ou
souvislý	souvislá	sou @@vis @@l @@á
souvislý	souvislé	sou @@vis @@l @@é
souvztah	souvztahu	sou @@vz @@tah @@u
souvztažný	souvztažná	sou @@vz @@taž @@n @@á
souznít	souznít	sou @@zn @@í @@t
současnost	současnosti	sou @@čas @@n @@ost @@i
současný	Současné	sou @@čas @@n @@é
současný	Současný	sou @@čas @@n @@ý
současný	současná	sou @@čas @@n @@á
současný	současné	sou @@čas @@n @@é
současný	současném	sou @@čas @@n @@ém
současný	současný	sou @@čas @@n @@ý
současný	současným	sou @@čas @@n @@ým
současně	Současně	sou @@čas @@n @@ě
současně	současně	sou @@čas @@n @@ě
součet	Součet	sou @@čet
součet	součet	sou @@čet
součinitel	součinitelem	sou @@čin @@i @@tel @@em
součinnost	součinnosti	sou @@čin @@n @@ost @@i
součinný	součinné	sou @@čin @@n @@é
součást	Součástí	sou @@část @@í
součást	součást	sou @@část
součást	součásti	sou @@část @@i
součást	součástí	sou @@část @@í
souřaďovávání	souřaďovávání	sou @@řaď @@ová @@v @@á @@n @@í
souš	souši	souš @@i
soužit	soužit	souž @@i @@t
soužít	soužit	souž @@i @@t
sočit	sočit	soč @@i @@t
spad	spad	s @@pad
spadat	nespadá	ne @@s @@pad @@á
spadat	spadají	s @@pad @@aj @@í
spadat	spadá	s @@pad @@á
spadený	spadeno	s @@pad @@en @@o
spadnout	nespadla	ne @@s @@pad @@l @@a
spadnout	spad	s @@pad
spadnout	spadeno	s @@pad @@en @@o
spadnout	spadl	s @@pad @@l
spadnout	spadla	s @@pad @@l @@a
spadnout	spadlo	s @@pad @@l @@o
spadnout	spadne	s @@pad @@ne
spadnout	spadnout	s @@pad @@nou @@t
spakovat	spakovat	s @@pak @@ova @@t
spakovat	spakujte	s @@pak @@uj @@te
spal	spal	sp @@a @@l
spal	spala	sp @@a @@l @@a
spal	spaly	sp @@a @@l @@y
spala	spal	sp @@a @@l
spala	spala	sp @@a @@l @@a
spala	spaly	sp @@a @@l @@y
spalovat	spalovat	s @@pal @@ova @@t
spanilý	spanilému	span @@il @@ému
spanilý	spanilých	span @@il @@ých
spaní	spaní	sp @@a @@n @@í
spapat	spapat	s @@pap @@a @@t
sparta	sparty	spart @@y
spasit	nespasí	ne @@s @@pas @@í
spasit	spasen	s @@pas @@en
spasit	spasit	spas @@i @@t
spatřit	spatřit	s @@patř @@i @@t
spavost	nespavosti	ne @@sp @@a @@v @@ost @@i
spařit	spařit	s @@pař @@i @@t
special	special	speci @@al
specialista	specialisty	speci @@al @@ist @@y
specialista	specialisté	speci @@al @@ist @@é
specialita	speciality	speci @@al @@it @@y
specializovaný	specializované	speci @@al @@iz @@ova @@n @@é
specializovaný	specializovaným	speci @@al @@iz @@ova @@n @@ým
specializovat	specializovat	speci @@al @@iz @@ova @@t
specie	specie	specie
specifický	specifickou	speci @@fic @@k @@ou
specifický	specifické	speci @@fic @@k @@é
specifický	specifických	speci @@fic @@k @@ých
specifický	specifickým	speci @@fic @@k @@ý @@m
specifika	specifika	speci @@fik @@a
specifikovat	specifikovat	speci @@fik @@ova @@t
specifikum	specifika	speci @@fik @@a
speciál	speciál	speci @@ál
speciální	speciální	spec @@iál @@n @@í
spekulace	spekulaci	spekul @@ac @@i
spekulace	spekulací	spekul @@ac @@í
spekulant	spekulantem	spek @@ul @@ant @@e @@m
spekulativní	spekulativní	spekul @@at @@iv @@n @@í
spekulovat	spekulovat	spekul @@ova @@t
spencer	spencera	spencer @@a
spencerův	spencerova	spencer @@ov @@a
spiknout	spiknout	s @@pik @@nou @@t
spiknutí	spiknutí	s @@pik @@nu @@tí
spiknutý	spiknutí	s @@pik @@nu @@tí
spilovat	spilovat	s @@pil @@ova @@t
spinkat	spinkat	sp @@ink @@a @@t
spis	spis	s @@pis
spis	spisu	s @@pis @@u
spis	spisy	s @@pis @@y
spis	spisů	s @@pis @@ů
spisovat	spisovat	s @@pis @@ova @@t
spisovatel	spisovatel	s @@pis @@ova @@tel
spisovatel	spisovatelem	s @@pis @@ova @@tel @@em
