a	a	a
poprosit	poprosit	po @@pros @@i @@t
poprvé	poprvé	po @@prv @@é
poptávka	poptávka	po @@pt @@á @@v @@k @@a
poptávka	poptávky	po @@pt @@á @@v @@k @@y
populární	nepopulární	ne @@popul @@ár @@n @@í
populární	populární	popul @@ár @@n @@í
populární	populárnější	popul @@ár @@n @@ějš @@í
popílek	Popílek	po @@píl @@ek
popřít	popřel	po @@př @@e @@l
porada	poradu	po @@rad @@u
porada	porady	po @@rad @@y
poradce	poradce	po @@rad @@c @@e
poradce	poradci	po @@rad @@c @@i
poradce	poradců	po @@rad @@c @@ů
poradenský	poradenských	po @@rad @@en @@sk @@ých
poradenství	poradenství	po @@rad @@en @@stv @@í
poradit	Poradit	po @@rad @@i @@t
poradit	poradit	po @@rad @@i @@t
poranění	poranění	po @@ran @@ěn @@í
porazit	porazil	po @@raz @@i @@l
porazit	porazit	po @@raz @@i @@t
porovnat	porovnat	po @@rovn @@a @@t
porovnání	porovnání	po @@rovn @@ání
porovnávat	porovnávat	po @@rov @@n @@á @@v @@a @@t
porucha	poruchami	po @@ruch @@ami
porušený	neporušenou	ne @@po @@ruš @@en @@ou
porušený	porušených	po @@ruš @@en @@ých
porušit	poruší	po @@ruš @@í
posečkání	posečkání	po @@se @@čk @@á @@n @@í
poshovět	poshovět	po @@s @@hov @@ě @@t
poskytnout	poskytnout	po @@skyt @@nou @@t
poskytovaný	poskytovány	po @@skyt @@ová @@n @@y
poskytovat	Poskytovat	po @@skyt @@ova @@t
poskytovat	poskytovat	po @@skyt @@ova @@t
poskytovat	poskytuje	po @@skyt @@uje
poskytovat	poskytují	po @@skyt @@uj @@í
poskytující	poskytující	po @@skyt @@uj @@íc @@í
poslanec	poslanec	po @@sl @@a @@n @@ec
poslat	poslal	po @@sl @@a @@l
poslat	poslaly	po @@sl @@a @@l @@y
poslední	Poslední	po @@sled @@n @@í
poslední	neposlední	ne @@po @@sled @@n @@í
poslední	poslední	po @@sled @@n @@í
poslední	posledních	po @@sled @@n @@í @@ch
poslední	posledních	po @@sled @@n @@ích
poslední	posledního	po @@sled @@n @@ího
poslední	posledním	po @@sled @@n @@ím
poslouchat	poslouchejte	po @@slouch @@ej @@te
poslání	posláním	po @@sl @@á @@n @@ím
posoudit	posoudit	po @@soud @@i @@t
posouzení	posouzení	po @@souz @@en @@í
pospíšil	Pospíšil	po @@spíš @@il
post	Post	post
postaraný	postaráno	po @@star @@á @@n @@o
postarat	postarat	po @@star @@a @@t
postavení	postavení	po @@stav @@en @@í
postavený	postavených	po @@stav @@en @@ých
postavit	postavili	po @@stav @@i @@l @@i
postačující	postačující	po @@stač @@uj @@íc @@í
postgraduant	postgraduanty	post @@gradu @@ant @@y
postih	postih	po @@stih
postihovat	postihují	po @@stih @@uj @@í
postihující	postihující	po @@stih @@uj @@íc @@í
postkomunistický	postkomunistické	post @@komun @@ist @@ick @@é
postoj	Postoj	po @@stoj
postoj	postoj	po @@stoj
postup	Postup	po @@stup
postup	Postupem	po @@stup @@em
postup	postupy	po @@stup @@y
postupný	postupné	po @@stup @@n @@é
postupně	postupně	po @@stup @@n @@ě
postupovat	nepostupoval	ne @@po @@stup @@ova @@l
postupovat	postupovat	po @@stup @@ova @@t
posudek	posudků	po @@sud @@k @@ů
posun	posuny	po @@sun @@y
posuzovat	posuzuje	po @@suz @@uje
posuzovat	posuzují	po @@suz @@uj @@í
posuzování	posuzování	po @@suz @@ová @@n @@í
posílení	posílení	po @@síl @@en @@í
posílit	posílit	po @@síl @@i @@t
potenciál	potenciál	potenc @@iál
potenciál	potenciálu	potenc @@iál @@u
potenciální	Potenciální	potenc @@iál @@n @@í
potenciální	potenciální	potenc @@iál @@n @@í
potenciální	potenciálních	potenc @@iál @@n @@ích
potkat	potkat	po @@tk @@a @@t
potom	Potom	po @@t @@o @@m
potom	potom	po @@t @@o @@m
potomek	potomka	po @@t @@o @@m @@k @@a
potravina	Potravinami	po @@trav @@in @@ami
potravina	potravin	po @@trav @@in
potravina	potravinami	po @@trav @@in @@ami
potravina	potraviny	po @@trav @@in @@y
potravinářský	potravinářském	po @@trav @@in @@ář @@sk @@ém
potravinářský	potravinářský	po @@trav @@in @@ář @@sk @@ý
potvrdit	potvrdila	po @@tvrd @@i @@l @@a
potvrdit	potvrdily	po @@tvrd @@i @@l @@y
potvrdit	potvrdí	po @@tvrd @@í
potvrzení	potvrzení	po @@tvrz @@en @@í
potvrzovat	potvrzuje	po @@tvrz @@uje
potáhnout	nepotáhne	ne @@po @@táh @@ne
poté	Poté	po @@t @@é
poté	poté	po @@t @@é
potíž	Potíž	po @@tíž
potíž	Potíže	po @@tíž @@e
potíž	potíže	po @@tíž @@e
potíž	potížemi	po @@tíž @@emi
potýkat	potýkat	po @@týk @@a @@t
potěšený	potěšen	po @@těš @@en
potřeba	Potřebu	po @@třeb @@u
potřeba	potřeb	po @@třeb
potřeba	potřeba	po @@třeb @@a
potřeba	potřebu	po @@třeb @@u
potřeba	potřeby	po @@třeb @@y
potřeba	potřebě	po @@třeb @@ě
potřebný	potřebnou	po @@třeb @@n @@ou
potřebný	potřebné	po @@třeb @@n @@é
potřebný	potřebný	po @@třeb @@n @@ý
potřebný	potřebných	po @@třeb @@n @@ých
potřebovat	Potřebuje	po @@třeb @@uje
potřebovat	Potřebujeme	po @@třeb @@uje @@me
potřebovat	Potřebujete	po @@třeb @@uje @@te
potřebovat	potřeboval	po @@třeb @@ova @@l
potřebovat	potřebovala	po @@třeb @@ova @@l @@a
potřebovat	potřebuje	po @@třeb @@uje
potřebovat	potřebujeme	po @@třeb @@uje @@me
potřebovat	potřebujete	po @@třeb @@uje @@te
potřebovat	potřebují	po @@třeb @@u @@j @@í
potřebovat	potřebují	po @@třeb @@uj @@í
pouhý	pouhou	pouh @@ou
pouhý	pouhým	pouh @@ým
pouze	Pouze	pouz @@e
pouze	pouze	pouz @@e
poučení	Poučení	po @@uč @@en @@í
poučení	poučení	po @@uč @@en @@í
použitelný	použitelný	po @@u @@ži @@teln @@ý
použitelný	použitelnými	po @@u @@ži @@teln @@ými
použití	použití	po @@u @@ži @@tí
použitý	použit	po @@u @@ži @@t
použitý	použité	po @@u @@ži @@t @@é
použít	použije	po @@u @@ži @@je
použít	použijí	po @@u @@ži @@j @@í
použít	použít	po @@u @@ží @@t
používaný	používaného	po @@u @@ží @@v @@a @@n @@ého
používaný	používaný	po @@u @@ží @@v @@a @@n @@ý
používaný	používány	po @@u @@ží @@v @@á @@n @@y
používat	Používá	po @@u @@ží @@v @@á
používat	nepoužívejte	ne @@po @@u @@ží @@v @@ej @@te
používat	používají	pou @@ží @@v @@aj @@í
používat	používat	po @@u @@ží @@v @@a @@t
používat	používá	po @@u @@ží @@v @@á
používání	používání	po @@u @@ží @@v @@á @@n @@í
používání	používání	pou @@ží @@vání
povaha	povaha	po @@vah @@a
povaha	povaze	po @@vaz @@e
považovat	Považoval	po @@važ @@ova @@l
považovat	považoval	po @@važ @@ova @@l
považovat	považovat	po @@važ @@ova @@t
považovat	považuje	po @@važ @@uje
povel	povel	po @@vel
povinnost	Povinnosti	po @@vin @@n @@ost @@i
povinnost	povinnost	po @@vin @@n @@ost
povinnost	povinnosti	po @@vin @@n @@ost @@i
povinnost	povinností	po @@vin @@n @@ost @@í
povinný	povinen	po @@vin @@en
povolat	povolat	po @@vol @@a @@t
povolat	povolá	po @@vol @@á
povolení	povolení	po @@vol @@en @@í
povolený	povolenou	po @@vol @@en @@ou
povolovat	povolují	po @@vol @@uj @@í
povolání	povolání	po @@vol @@á @@n @@í
povzbudivý	povzbudivé	po @@vz @@bud @@i @@v @@é
povést	povede	po @@ved @@e
povídat	povídám	po @@víd @@á @@m
pověstný	pověstné	po @@věst @@n @@é
pozdě	Pozdě	pozd @@ě
pozdě	Později	pozd @@ěji
pozdě	později	pozd @@ěji
pozemek	pozemku	po @@zem @@k @@u
pozice	pozici	pozic @@i
pozitivní	pozitivní	pozit @@iv @@n @@í
pozitivní	pozitivních	pozit @@iv @@n @@ích
poznamenat	poznamenal	po @@znam @@en @@a @@l
poznamenat	poznamenat	po @@znam @@en @@a @@t
poznat	Nepozná	ne @@po @@zn @@á
poznat	pozná	po @@zn @@á
poznatek	poznatky	po @@zn @@a @@t @@k @@y
poznatek	poznatků	po @@zn @@a @@tk @@ů
poznání	poznání	po @@zn @@á @@n @@í
poznávací	Poznávací	po @@zn @@á @@v @@a @@c @@í
pozor	Pozor	po @@zor
pozor	pozor	po @@zor
pozornost	Pozornost	po @@zor @@n @@ost
pozornost	pozornost	po @@zor @@n @@ost
pozorně	pozorně	po @@zor @@n @@ě
pozorovat	pozoruje	po @@zor @@uje
pozorování	pozorování	po @@zor @@ová @@n @@í
pozvat	pozvali	po @@zv @@a @@l @@i
pozvat	pozvat	po @@zv @@a @@t
pozvat	pozve	po @@zv @@e
pozvolna	pozvolna	po @@z @@vol @@n @@a
pozvání	Pozvání	po @@zv @@á @@n @@í
počasí	počasí	po @@čas @@í
počet	Počet	po @@čet
počet	počet	po @@čet
počet	počtech	po @@čt @@ech
počet	počtu	po @@čt @@u
počkat	počkat	po @@čk @@a @@t
počátek	Počátek	po @@čá @@t @@ek
počátek	počátkem	po @@čá @@t @@k @@e @@m
počátek	počátkem	po @@čá @@t @@k @@em
počátek	počátku	po @@čá @@t @@k @@u
počáteční	počátečním	po @@čát @@eč @@n @@ím
počínat	počínaje	po @@čín @@aj @@e
počínat	počínat	po @@č @@ín @@a @@t
počít	počne	po @@č @@ne
počítat	Počítat	po @@čít @@a @@t
počítat	Počítá	po @@čít @@á
počítat	Počítám	po @@čít @@á @@m
počítat	počítají	po @@čít @@aj @@í
počítat	počítali	po @@čít @@a @@l @@i
počítat	počítat	po @@čít @@a @@t
počítat	počítá	po @@čít @@á
počítač	počítačem	po @@čít @@ač @@em
pořadatel	Pořadatel	po @@řad @@a @@tel
pořadatel	Pořadatelé	po @@řad @@a @@tel @@é
pořadatel	pořadatel	po @@řad @@a @@tel
pořadatel	pořadatele	po @@řad @@a @@tel @@e
pořadatel	pořadatelé	po @@řad @@a @@tel @@é
pořadí	pořadí	po @@řad @@í
pořád	pořád	po @@řád
pořádat	Pořádají	po @@řád @@aj @@í
pořádat	Pořádá	po @@řád @@á
pořádat	pořádají	po @@řád @@aj @@í
pořádat	pořádaly	po @@řád @@a @@l @@y
pořádat	pořádá	po @@řád @@á
pořádek	pořádku	po @@řád @@k @@u
pořádně	pořádně	po @@řád @@n @@ě
pořídit	pořídil	po @@říd @@i @@l
pořídit	pořídit	po @@říd @@i @@t
pořídit	pořídíte	po @@říd @@í @@te
poříčí	Poříčí	po @@říč @@í
poškození	poškození	po @@škoz @@en @@í
poškozovat	poškozuje	po @@škoz @@uje
pošpinit	pošpinit	po @@špin @@i @@t
pošta	poštou	pošt @@ou
poštovní	poštovní	pošt @@ov @@n @@í
požadavek	požadavek	po @@žad @@a @@v @@ek
požadavek	požadavku	po @@žad @@a @@v @@k @@u
požadavek	požadavky	po @@žad @@a @@v @@k @@y
požadavek	požadavků	po @@žad @@a @@v @@k @@ů
požadavek	požadavkům	po @@žad @@a @@v @@k @@ům
požadovaný	požadovanou	po @@žad @@ova @@n @@ou
požadovat	požadovat	po @@žad @@ova @@t
požadovat	požaduje	po @@žad @@uje
požadovat	požaduji	po @@žad @@uj @@i
požádat	požádají	po @@žád @@aj @@í
požádat	požádal	po @@žád @@a @@l
požádat	požádala	po @@žád @@a @@l @@a
požádat	požádali	po @@žád @@a @@l @@i
požádat	požádat	po @@žád @@a @@t
požádání	požádání	po @@žád @@á @@n @@í
požár	požár	po @@žár
požární	požární	po @@žár @@n @@í
pracant	pracantem	prac @@ant @@em
prach	prachu	prach @@u
pracovat	Pracovali	prac @@ova @@l @@i
pracovat	pracoval	prac @@ova @@l
pracovat	pracovali	prac @@ova @@l @@i
pracovat	pracovat	prac @@ova @@t
pracovat	pracuje	prac @@uje
pracovat	pracujeme	prac @@uje @@me
pracovat	pracují	prac @@u @@j @@í
pracovat	pracují	prac @@uj @@í
pracoviště	pracoviště	prac @@ov @@išt @@ě
pracovnice	pracovnice	prac @@ov @@nic @@e
pracovní	Pracovní	prac @@ov @@n @@í
pracovní	pracovní	prac @@ov @@n @@í
pracovní	pracovních	prac @@ov @@n @@ích
pracovní	pracovního	prac @@ov @@n @@ího
pracovní	pracovním	prac @@ov @@n @@í @@m
pracovník	Pracovníci	prac @@ov @@níc @@i
pracovník	Pracovník	prac @@ov @@ník
pracovník	pracovníci	prac @@ov @@níc @@i
pracovník	pracovník	prac @@ov @@ník
pracovník	pracovníka	prac @@ov @@ník @@a
pracovník	pracovníky	prac @@ov @@ník @@y
pracovník	pracovníků	prac @@ov @@ník @@ů
pracovník	pracovníkům	prac @@ov @@ník @@ům
pracovně	pracovně	prac @@ov @@n @@ě
pragmatický	pragmatický	pragm @@at @@ic @@k @@ý
pragoreal	Pragoreal	prag @@o @@real
pragoreal	Pragorealu	prag @@o @@real @@u
prague	Prague	prague
praha	PRAHA	prah @@a
praha	Prahou	prah @@ou
praha	Prahu	prah @@u
praha	Prahy	prah @@y
praha	Praze	praz @@e
prakticky	Prakticky	prakt @@ic @@k @@y
prakticky	prakticky	prakt @@ic @@k @@y
praktický	praktické	prakt @@ic @@k @@é
praktický	praktický	prakt @@ic @@k @@ý
praktický	praktických	prakt @@ic @@k @@ých
prase	prasata	pras @@at @@a
pravda	Pravda	prav @@d @@a
pravda	pravdu	prav @@d @@u
pravda	pravdy	prav @@d @@y
pravdivý	pravdivý	prav @@d @@iv @@ý
pravdivě	pravdivě	prav @@d @@iv @@ě
pravděpodobnost	pravděpodobnosti	prav @@d @@ě @@po @@dob @@n @@ost @@i
pravděpodobnost	pravděpodobností	prav @@d @@ě @@po @@dob @@n @@ost @@í
pravděpodobný	pravděpodobný	pravd @@ě @@podob @@n @@ý
pravděpodobný	pravděpodobnější	prav @@d @@ě @@po @@dob @@n @@ějš @@í
pravděpodobně	pravděpodobně	pravd @@ě @@podob @@n @@ě
pravidelný	pravidelný	prav @@idel @@n @@ý
pravidelně	Pravidelně	prav @@i @@del @@n @@ě
pravidelně	pravidelně	prav @@i @@del @@n @@ě
pravidlo	Pravidel	prav @@i @@del
pravidlo	pravidel	prav @@i @@del
pravidlo	pravidla	prav @@i @@dl @@a
pravý	pravou	prav @@ou
pravý	pravé	prav @@é
pravý	pravého	prav @@ého
pravý	pravý	prav @@ý
praxe	praxe	prax @@e
praxe	praxi	prax @@i
praštět	praští	prašt @@í
pražský	Pražská	praž @@sk @@á
pražský	Pražské	praž @@sk @@é
pražský	pražská	praž @@sk @@á
pražský	pražské	praž @@sk @@é
pražský	pražského	praž @@sk @@ého
pražský	pražský	praž @@sk @@ý
preferovat	preferujeme	pre @@fer @@uje @@me
premiér	Premiér	prem @@iér
premiér	premiér	prem @@iér
premiérův	premiérova	prem @@iér @@ov @@a
presentovat	presentovat	present @@ova @@t
prevence	Prevencí	pre @@venc @@í
prevence	prevenci	pre @@venc @@i
preventivní	preventivními	pre @@vent @@iv @@n @@ími
prezentace	prezentace	prezent @@ac @@e
prezentace	prezentaci	prezent @@ac @@i
prezentace	prezentací	prezent @@ac @@í
prezentovat	prezentovat	prezent @@ova @@t
prezentovat	prezentují	prezent @@uj @@í
prezident	Prezident	prezid @@ent
prezident	prezident	prezid @@ent
prezident	prezidenta	prezid @@ent @@a
prezident	prezidentem	prezid @@ent @@em
prezident	prezidentů	prezid @@ent @@ů
primář	primář	prim @@ář
princip	princip	princip
princip	principu	princip @@u
princip	principy	princip @@y
priorita	prioritou	prior @@it @@ou
prioritní	prioritní	prior @@it @@n @@í
prioritní	prioritních	prior @@it @@n @@ích
privatizace	PRIVATIZACE	privat @@iz @@ac @@e
privatizace	privatizace	privat @@iz @@ac @@e
privatizace	privatizací	privat @@iz @@ac @@í
pro	PRO	pro
pro	pro	pro
problematický	Problematické	problem @@at @@ic @@k @@é
problematický	problematické	problem @@at @@ic @@k @@é
problematika	problematice	problem @@at @@ic @@e
problematika	problematika	problem @@at @@ik @@a
problematika	problematiku	problem @@at @@ik @@u
problém	Problém	problém
problém	Problémem	problém @@em
problém	Problémy	problém @@y
problém	problém	problém
problém	problémech	problém @@ech
problém	problémem	problém @@em
problém	problému	problém @@u
problém	problémy	problém @@y
problém	problémů	problém @@ů
problémový	problémová	problém @@ov @@á
probouzet	probouzet	pro @@bouz @@e @@t
probrat	probere	pro @@ber @@e
probíhající	probíhajících	pro @@bíh @@aj @@íc @@ích
probíhat	probíhá	pro @@bíh @@á
proběhnout	neproběhne	ne @@pro @@běh @@ne
proběhnout	proběhl	pro @@běh @@l
proběhnout	proběhla	pro @@běh @@l @@a
proběhnout	proběhne	pro @@běh @@ne
procedura	procedury	proced @@ur @@y
procento	procent	procent
procento	procenta	procent @@a
procento	procento	procent @@o
procento	procenty	procent @@y
procento	procentům	procent @@ům
proces	proces	proces
proces	procesem	proces @@em
proces	procesu	proces @@u
proces	procesy	proces @@y
prodaný	prodaných	pro @@d @@a @@n @@ých
prodaný	prodáno	pro @@d @@á @@n @@o
prodaný	prodány	pro @@d @@á @@n @@y
prodat	prodal	pro @@d @@a @@l
prodat	prodala	pro @@d @@a @@l @@a
prodat	prodaly	pro @@d @@a @@l @@y
prodat	prodat	pro @@d @@a @@t
prodat	prodá	pro @@d @@á
prodavač	prodavače	pro @@d @@a @@v @@a @@č @@e
prodavačka	prodavaček	pro @@d @@a @@v @@ač @@ek
prodej	PRODEJ	pro @@d @@e @@j
prodej	prodej	pro @@d @@e @@j
prodej	prodeje	pro @@d @@ej @@e
prodej	prodejem	pro @@d @@ej @@em
prodej	prodeji	pro @@d @@ej @@i
prodej	prodejích	pro @@d @@ej @@ích
prodejce	prodejci	pro @@d @@ej @@c @@i
prodejce	prodejců	pro @@d @@ej @@c @@ů
prodejna	prodejny	pro @@d @@ej @@n @@y
prodejnost	prodejnosti	pro @@d @@ej @@n @@ost @@i
prodejní	PRODEJNÍ	pro @@d @@ej @@n @@í
prodejní	prodejní	pro @@d @@ej @@n @@í
prodloužit	prodloužit	pro @@dlouž @@i @@t
prodražit	prodraží	pro @@draž @@í
producent	producentů	pro @@duc @@ent @@ů
produkce	produkce	pro @@duk @@c @@e
produkovat	produkuje	pro @@duk @@uje
produkt	produkt	pro @@dukt
produkt	produktů	pro @@dukt @@ů
produktivita	produktivitou	pro @@dukt @@iv @@it @@ou
produktivita	produktivity	pro @@dukt @@iv @@it @@y
produktivní	produktivnější	pro @@dukt @@iv @@n @@ějš @@í
produkční	produkční	pro @@duk @@č @@n @@í
prodávající	Prodávající	pro @@d @@á @@v @@aj @@íc @@í
prodávající	prodávající	pro @@d @@á @@v @@aj @@íc @@í
prodávající	prodávajícího	pro @@d @@á @@v @@aj @@íc @@ího
prodávaný	prodávaná	pro @@d @@á @@v @@a @@n @@á
prodávaný	prodávaném	pro @@d @@á @@v @@a @@n @@ém
prodávaný	prodávaných	pro @@d @@á @@v @@a @@n @@ých
prodávat	Prodávají	pro @@d @@á @@v @@aj @@í
prodávat	Prodává	pro @@d @@á @@v @@á
prodávat	prodávala	pro @@d @@á @@v @@a @@l @@a
prodávat	prodávali	pro @@d @@á @@v @@a @@l @@i
prodávat	prodávat	pro @@d @@á @@v @@a @@t
prodávat	prodává	pro @@d @@á @@v @@á
prodávat	prodáváme	pro @@d @@á @@v @@á @@me
prodávat	prodáváte	pro @@d @@á @@v @@á @@te
prodělat	prodělat	pro @@děl @@a @@t
profese	profese	pro @@fes @@e
profese	profesemi	pro @@fes @@emi
profese	profesi	pro @@fes @@i
profese	profesí	pro @@fes @@í
profese	profesích	pro @@fes @@ích
profesionalita	profesionalitu	pro @@fes @@ional @@it @@u
profesionál	profesionálů	pro @@fes @@ionál @@ů
profesionální	Profesionální	pro @@fes @@ion @@ál @@n @@í
profesionální	profesionální	pro @@fes @@ion @@ál @@n @@í
profesionálně	profesionálně	pro @@fes @@ionál @@n @@ě
profit	Profit	pro @@fit
profit	Profitu	pro @@fit @@u
profit	profitu	pro @@fit @@u
profitovat	profitovat	profit @@ova @@t
prognóza	Prognóza	pro @@gnóz @@a
prognóza	prognózy	pro @@gnóz @@y
program	Programy	program @@y
program	program	pro @@gram
program	programem	program @@em
program	programy	program @@y
program	programů	program @@ů
programovatelný	programovatelným	program @@ova @@teln @@ým
prohlubovat	prohlubuje	pro @@hlub @@uje
prohlásit	prohlásil	pro @@hlás @@i @@l
prohlásit	prohlásit	pro @@hlás @@i @@t
prohlídka	prohlídka	pro @@hlíd @@k @@a
prohlídka	prohlídkami	pro @@hlíd @@k @@ami
projednat	projednají	pro @@jedn @@aj @@í
projednávat	projednávala	pro @@jedn @@á @@v @@a @@l @@a
projednávání	projednávání	pro @@jedn @@á @@v @@á @@n @@í
projekt	projekt	pro @@jekt
projekt	projekty	pro @@jekt @@y
projekt	projektů	pro @@jekt @@ů
projev	projevy	pro @@jev @@y
projevit	projevit	pro @@jev @@i @@t
projít	prošla	pro @@š @@l @@a
projít	prošlo	pro @@š @@l @@o
projíždět	projíždí	pro @@jížd @@í
prokazatelně	prokazatelně	pro @@kaz @@a @@teln @@ě
prokázat	neprokáže	ne @@pro @@káž @@e
prolínat	prolínají	pro @@lín @@aj @@í
prominout	promiňte	pro @@mi @@ň @@te
promluvit	promluvit	pro @@mluv @@i @@t
promluvit	promluví	pro @@mluv @@í
promyšlený	promyšlenými	pro @@myšl @@e @@n @@ými
pronajatelný	pronajatelná	pro @@na @@j @@a @@teln @@á
proniknout	proniknout	pro @@nik @@nou @@t
pronikání	Pronikání	pro @@nik @@á @@n @@í
pronikání	pronikání	pro @@nik @@á @@n @@í
pronájem	PRONÁJMU	pro @@ná @@jm @@u
pronájem	Pronájem	pro @@ná @@jem
pronájem	pronájem	pro @@ná @@jem
pronájem	pronájmem	pro @@ná @@jm @@em
pronájem	pronájmu	pro @@ná @@jm @@u
propastný	propastné	pro @@past @@n @@é
propojený	propojených	pro @@poj @@en @@ých
propouštění	propouštění	pro @@poušt @@ě @@n @@í
propouštět	propouštěli	pro @@poušt @@ě @@l @@i
prorazit	prorazit	pro @@raz @@i @@t
prosadit	prosadit	pro @@sad @@i @@t
prosazovat	Prosazujeme	pro @@saz @@uje @@me
prosazovat	prosazovat	pro @@saz @@ova @@t
prosazovat	prosazují	pro @@saz @@uj @@í
prosazování	prosazování	pro @@saz @@ová @@n @@í
prosincový	prosincová	prosinc @@ov @@á
prosincový	prosincový	prosinc @@ov @@ý
prosinec	prosince	prosinc @@e
prosinec	prosinci	prosinc @@i
proslulost	proslulost	pro @@slu @@l @@ost
prospekt	prospektech	pro @@spekt @@ech
prospekt	prospektů	pro @@spekt @@ů
prosperita	prosperitě	pro @@sper @@it @@ě
prospěch	prospěch	pro @@spěch
prospěšný	prospěšné	pro @@spěš @@n @@é
prospěšný	prospěšnější	pro @@spěš @@n @@ěj @@š @@í
prostor	prostor	pro @@stor
prostor	prostoru	pro @@stor @@u
prostor	prostory	prostor @@y
prostor	prostorů	prostor @@ů
prostorný	prostornou	prostor @@n @@ou
prostudování	prostudování	pro @@stud @@ová @@n @@í
prostý	prostá	prost @@á
prostý	prosté	prost @@é
prostě	prostě	prost @@ě
prostředek	Prostředky	pro @@střed @@k @@y
prostředek	prostředcích	pro @@střed @@c @@ích
prostředek	prostředkem	pro @@střed @@k @@em
prostředek	prostředky	pro @@střed @@k @@y
prostředek	prostředků	pro @@střed @@k @@ů
prostřednictví	prostřednictvím	pro @@střed @@nic @@tv @@ím
prostředí	prostředí	pro @@střed @@í
proti	Proti	proti
proti	proti	proti
protipožární	Protipožární	proti @@po @@žár @@n @@í
protistresový	protistresové	proti @@stres @@ov @@é
protistresový	protistresovým	proti @@stres @@ov @@ým
protitržní	protitržním	proti @@trž @@n @@ím
proto	Proto	pro @@t @@o
proto	proto	pro @@t @@o
protože	Protože	pro @@t @@o @@že
protože	protože	pro @@t @@o @@že
protáhnout	protáhnout	pro @@táh @@nou @@t
provedení	Provedení	pro @@ved @@en @@í
provedený	provedeno	pro @@ved @@en @@o
provedený	provedených	pro @@ved @@en @@ých
provize	provizí	pro @@viz @@í
provoz	provoz	pro @@voz
provoz	provozech	pro @@voz @@ech
provoz	provozem	pro @@voz @@em
provoz	provozu	pro @@voz @@u
provozní	provozní	pro @@voz @@n @@í
provozní	provozních	pro @@voz @@n @@ích
provozní	provozního	pro @@voz @@n @@ího
provozní	provozními	pro @@voz @@n @@ími
provozovat	provozovat	pro @@voz @@ova @@t
provozovat	provozuje	pro @@voz @@uje
provozování	provozováním	pro @@voz @@ová @@n @@ím
prováděný	prováděna	pro @@vád @@ě @@n @@a
provádět	neprovádí	ne @@pro @@vád @@í
provádět	provádějí	pro @@vád @@ěj @@í
provést	provedl	pro @@ved @@l
provést	provedou	pro @@ved @@ou
provést	provést	pro @@vés @@t
prověrka	prověrka	pro @@věr @@k @@a
prozatím	Prozatím	pro @@za @@t @@ím
prozatím	prozatím	pro @@za @@t @@ím
prozatímní	Prozatímní	pro @@za @@t @@í @@m @@n @@í
prozatímní	Prozatímními	pro @@za @@t @@ím @@n @@ími
prozradit	prozradit	pro @@z @@rad @@i @@t
proč	Proč	proč
proč	proč	proč
prožít	prožil	pro @@ži @@l
prožívat	prožívají	pro @@ží @@v @@aj @@í
prsten	prsten	prst @@en
prvek	prvky	prv @@k @@y
prvek	prvků	prv @@k @@ů
první	PRVNÍ	prv @@n @@í
první	Prvním	prv @@n @@í @@m
první	první	prv @@n @@í
první	prvních	prv @@n @@ích
první	prvního	prv @@n @@ího
první	prvním	prv @@n @@í @@m
první	prvními	prv @@n @@ími
první	prvnímu	prv @@n @@ímu
prvý	prvé	prv @@é
práce	Práce	prác @@e
práce	Práci	prác @@i
práce	prací	prac @@í
práce	práce	prác @@e
práce	práci	prác @@i
prádlo	prádla	pr @@á @@dl @@a
prádlo	prádle	pr @@á @@dl @@e
prádlo	prádlo	pr @@á @@dl @@o
právem	Právem	práv @@e @@m
právem	právem	práv @@e @@m
právní	Právní	práv @@n @@í
právní	práv	práv
právní	právní	práv @@n @@í
právní	právních	práv @@n @@ích
právní	právního	práv @@n @@ího
právník	právníkem	práv @@ník @@em
právo	Právo	práv @@o
právo	práva	práv @@a
právo	právo	práv @@o
právo	právu	práv @@u
právě	Právě	práv @@ě
právě	právě	práv @@ě
prášek	prášky	práš @@k @@y
práškový	práškovou	práš @@k @@ov @@ou
prémie	prémií	prém @@i @@í
prý	prý	prý
průběh	Průběh	prů @@běh
průběh	průběh	prů @@běh
průběh	průběhu	prů @@běh @@u
průchodnost	průchodnosti	prů @@chod @@n @@ost @@i
průmysl	průmysl	prů @@mysl
průmysl	průmyslu	prů @@mysl @@u
průmyslový	Průmyslová	prů @@mysl @@ov @@á
průmyslový	průmyslová	prů @@mysl @@ov @@á
průmyslový	průmyslové	prů @@mysl @@ov @@é
průmyslově	Průmyslově	prů @@mysl @@ov @@ě
průmyslově	průmyslově	prů @@mysl @@ov @@ě
průměr	průměru	prů @@měr @@u
průměrný	Průměrná	prů @@měr @@n @@á
průměrný	průměrnou	prů @@měr @@n @@ou
průměrný	průměrná	prů @@měr @@n @@á
průměrný	průměrné	prů @@měr @@n @@é
průměrný	průměrném	prů @@měr @@n @@ém
průpravný	průpravná	prů @@prav @@n @@á
průrazný	průraznější	prů @@raz @@n @@ějš @@í
průvodce	průvodce	prů @@vod @@c @@e
průřezový	průřezový	prů @@řez @@ov @@ý
psaný	psané	ps @@a @@n @@é
psaný	psaných	ps @@a @@n @@ých
psaný	psána	ps @@á @@n @@a
psychicky	psychicky	psych @@ick @@y
psychický	psychické	psych @@ic @@k @@é
psychický	psychickým	psych @@ick @@ým
