SIG22	odlévat	tavéldo	od lé v a t
SIG22	podlévat	tavéldop	pod lé v a t
SIG22	prodlévat	tavéldorp	pro dlé v a t
SIG22	přelévat	tavéleřp	pře lé v a t
SIG22	přilévat	tavéliřp	při lé v a t
SIG22	dolévat	tavélod	do lé v a t
SIG22	polévat	tavélop	po lé v a t
SIG22	prolévat	tavélorp	pro lé v a t
SIG22	slévat	tavéls	s lé v a t
SIG22	ulévat	tavélu	u lé v a t
SIG22	vlévat	tavélv	v lé v a t
SIG22	vylévat	tavélyv	vy lé v a t
SIG22	rozlévat	tavélzor	roz lé v a t
SIG22	hněvat	tavěnh	hněv a t
SIG22	nahněvat	tavěnhan	na hněv a t
SIG22	pohněvat	tavěnhop	po hněv a t
SIG22	rozhněvat	tavěnhzor	roz hněv a t
SIG22	opěvat	tavěpo	o pě v a t
SIG22	převát	táveřp	pře vá t
SIG22	nasévat	tavésan	na sé v a t
SIG22	zasévat	tavésaz	za sé v a t
SIG22	podsévat	tavésdop	pod sé v a t
SIG22	přesévat	tavéseřp	pře sé v a t
SIG22	přisévat	tavésiřp	při sé v a t
SIG22	osévat	tavéso	o sé v a t
SIG22	posévat	tavésop	po sé v a t
SIG22	prosévat	tavésorp	pro sé v a t
SIG22	vysévat	tavésyv	vy sé v a t
SIG22	rozsévat	tavészor	roz sé v a t
SIG22	pohřbívat	tavíbřhop	po hřb í v a t
SIG22	odpočívat	tavíčopdo	od po čí v a t
SIG22	spočívat	tavíčops	s po č í v a t
SIG22	pobručívat	tavíčurbop	po bruč í v a t
SIG22	dívat	tavíd	dív a t
SIG22	nadívat	tavídan	na dí v a t
SIG22	vynadívat	tavídanyv	vy na dív a t
SIG22	zadívat	tavídaz	za dív a t
SIG22	odívat	tavído	o dí v a t
SIG22	přiodívat	tavídoiřp	při o dí v a t
SIG22	podívat	tavídop	po dív a t
SIG22	zardívat	tavídraz	za rd í v a t
SIG22	zazdívat	tavídzaz	za zd í v a t
SIG22	obezdívat	tavídzebo	obe zd í v a t
SIG22	nadezdívat	tavídzedan	nade zd í v a t
SIG22	podezdívat	tavídzedop	pode zd í v a t
SIG22	přezdívat	tavídzeřp	pře zd í v a t
SIG22	připozdívat	tavídzopiřp	při pozd í v a t
SIG22	vyzdívat	tavídzyv	vy zd í v a t
SIG22	rychlonabíjívat	tavíjíbanolhcyr	rychl o na bíj í v a t
SIG22	nalívat	tavílan	na lí v a t
SIG22	zalívat	tavílaz	za lí v a t
SIG22	oblívat	tavílbo	ob lí v a t
SIG22	proclívat	tavílcorp	pro cl í v a t
SIG22	vyclívat	tavílcyv	vy cl í v a t
SIG22	zemdlívat	tavíldmez	ze mdl í v a t
SIG22	omdlívat	tavíldmo	o mdl í v a t
SIG22	umdlívat	tavíldmu	u mdl í v a t
SIG22	odlívat	tavíldo	od lí v a t
SIG22	podlívat	tavíldop	pod lí v a t
SIG22	přelívat	tavíleřp	pře lí v a t
SIG22	přilívat	tavíliřp	při lí v a t
SIG22	zasklívat	tavílksaz	za skl í v a t
SIG22	pobolívat	tavílobop	po bol í v a t
SIG22	dolívat	tavílod	do lí v a t
SIG22	prolívat	tavílorp	pro lí v a t
SIG22	plivat	tavilp	pliv a t
SIG22	naplivat	tavilpan	na pliv a t
SIG22	zaplivat	tavilpaz	za pliv a t
SIG22	poplivat	tavilpop	po pliv a t
SIG22	uplivat	tavilpu	u pliv a t
SIG22	vyplivat	tavilpyv	vy pliv a t
SIG22	slívat	tavíls	s lí v a t
SIG22	ulívat	tavílu	u lí v a t
SIG22	vlívat	tavílv	v lí v a t
SIG22	vylívat	tavílyv	vy lí v a t
SIG22	zazlívat	tavílzaz	za zl í v a t
SIG22	rozlívat	tavílzor	roz lí v a t
SIG22	mívat	tavím	m í v a t
SIG22	posmívat	tavímsop	po smí v a t
SIG22	naposmívat	tavímsopan	na po smí v a t
SIG22	usmívat	tavímsu	u smí v a t
SIG22	vysmívat	tavímsyv	vy smí v a t
SIG22	stmívat	tavímts	s tm í v a t
SIG22	dorozumívat	tavímuzorod	do rozum í v a t
SIG22	vyrozumívat	tavímuzoryv	vy rozum í v a t
SIG22	přečnívat	tavínčeřp	pře čn í v a t
SIG22	vyčnívat	tavínčyv	vy čn í v a t
SIG22	rozednívat	tavíndezor	roze dn í v a t
SIG22	nahnívat	tavínhan	na hní v a t
SIG22	zahnívat	tavínhaz	za hní v a t
SIG22	podehnívat	tavínhedop	pode hní v a t
SIG22	prohnívat	tavínhorp	pro hní v a t
SIG22	uhnívat	tavínhu	u hní v a t
SIG22	vyhnívat	tavínhyv	vy hní v a t
SIG22	domnívat	tavínmod	do mn í v a t
SIG22	zasnívat	tavínsaz	za sn í v a t
SIG22	odznívat	tavínzdo	od zn í v a t
SIG22	rozeznívat	tavínzezor	roze zn í v a t
SIG22	doznívat	tavínzod	do zn í v a t
SIG22	vyznívat	tavínzyv	vy zn í v a t
SIG22	ulpívat	tavíplu	u lp í v a t
SIG22	přispívat	tavípsiřp	při spí v a t
SIG22	dospívat	tavípsod	do spí v a t
SIG22	prospívat	tavípsorp	pro spí v a t
SIG22	zpívat	tavípz	z pí v at
SIG22	zazpívat	tavípzaz	za zpí v a t
SIG22	předzpívat	tavípzdeřp	před zpí v a t
SIG22	odzpívat	tavípzdo	od zpí v a t
SIG22	přezpívat	tavípzeřp	pře zpí v a t
SIG22	sezpívat	tavípzes	se zpí v a t
SIG22	rozezpívat	tavípzezor	roze zpí v a t
SIG22	dozpívat	tavípzod	do zpí v a t
SIG22	vyzpívat	tavípzyv	vy zpí v a t
ROOTWORD1	privát	távirp	privát
SIG22	nahřívat	tavířhan	na hří v a t
SIG22	předhřívat	tavířhdeřp	před hří v a t
SIG22	předehřívat	tavířhedeřp	přede hří v a t
SIG22	přehřívat	tavířheřp	pře hří v a t
SIG22	rozehřívat	tavířhezor	roze hří v a t
SIG22	přihřívat	tavířhiřp	při hří v a t
SIG22	ohřívat	tavířho	o hří v a t
SIG22	prohřívat	tavířhorp	pro hří v a t
SIG22	vyhřívat	tavířhyv	vy hří v a t
SIG22	rozhřívat	tavířhzor	roz hří v a t
SIG22	okřívat	tavířko	okří v a t
SIG22	přihořívat	tavířohiřp	při hoř í v a t
SIG22	dohořívat	tavířohod	do hoř í v a t
SIG22	rozhořívat	tavířohzor	roz hoř í v a t
SIG22	přivát	táviřp	při vá t
SIG22	podezřívat	tavířzedop	pode zř í v a t
SIG22	nasívat	tavísan	na sí v a t
SIG22	zasívat	tavísaz	za sí v a t
SIG22	podsívat	tavísdop	pod sí v a t
SIG22	přesívat	tavíseřp	pře sí v a t
SIG22	přisívat	tavísiřp	při sí v a t
SIG22	osívat	tavíso	o sí v a t
SIG22	dosívat	tavísod	do sí v a t
SIG22	posívat	tavísop	po sí v a t
SIG22	prosívat	tavísorp	pro sí v a t
SIG22	vysívat	tavísyv	vy sí v a t
SIG22	rozsívat	tavíszor	roz sí v a t
SIG22	našívat	tavíšan	na ší v a t
SIG22	zašívat	tavíšaz	za ší v a t
SIG22	obšívat	tavíšbo	ob ší v a t
SIG22	podšívat	tavíšdop	pod ší v a t
SIG22	přešívat	tavíšeřp	pře ší v a t
SIG22	sešívat	tavíšes	se ší v a t
SIG22	přišívat	tavíšiřp	při ší v a t
SIG22	ošívat	tavíšo	o ší v a t
SIG22	pošívat	tavíšop	po ší v a t
SIG22	zapošívat	tavíšopaz	za po ší v a t
SIG22	prošívat	tavíšorp	pro ší v a t
SIG22	všívat	tavíšv	v ší v a t
SIG22	vyšívat	tavíšyv	vy ší v a t
SIG22	poctívat	tavítcop	po ct í v a t
SIG22	uctívat	tavítcu	u ct í v a t
SIG22	obelstívat	tavítslebo	obe lst í v a t
SIG22	poštívat	tavítšop	po štív a t
SIG22	převívat	tavíveřp	pře ví v a t
SIG22	zachvívat	tavívhcaz	za chví v a t
SIG22	rozechvívat	tavívhcezor	roze chví v a t
SIG22	prochvívat	tavívhcorp	pro chví v a t
SIG22	utkvívat	tavívktu	u tkv í v a t
SIG22	ovívat	tavívo	o ví v a t
SIG22	provívat	tavívorp	pro ví v a t
SIG22	rozvívat	tavívzor	roz ví v a t
SIG22	zívat	tavíz	zív a t
SIG22	prozívat	tavízorp	pro zív a t
SIG22	rozzívat	tavízzor	roz zív a t
SIG22	zažívat	tavížaz	za ží v a t
SIG22	přežívat	tavížeřp	pře ží v a t
SIG22	ožívat	tavížo	o ží v a t
SIG22	dožívat	tavížod	do ží v a t
SIG22	ložívat	tavížol	lož í v a t
SIG22	požívat	tavížop	po ží v a t
SIG22	prožívat	tavížorp	pro ží v a t
SIG22	sžívat	tavížs	s ží v a t
SIG22	užívat	tavížu	u ží v a t
SIG22	nadužívat	tavížudan	nad u ží v a t
SIG22	zneužívat	tavížuenz	z ne u ží v a t
SIG22	používat	tavížuop	po u ží v a t
COMPOUND	spoluužívat	tavížuulops	spolu u ží v a t
SIG22	využívat	tavížuyv	vy u ží v a t
SIG22	vžívat	tavížv	v ží v a t
SIG22	zalejvat	tavjelaz	za lej v a t
SIG22	slejvat	tavjels	s lej v a t
SIG22	ulejvat	tavjelu	u lej v a t
SIG22	mokvat	tavkom	mokv a t
SIG22	ovát	távo	o vá t
SIG22	dabovat	tavobad	dab ova t
SIG22	ochabovat	tavobahco	o chab ova t
SIG22	zeslabovat	tavobalsez	ze slab ova t
SIG22	rabovat	tavobar	rab ova t
SIG22	nahrabovat	tavobarhan	na hrab ova t
SIG22	zahrabovat	tavobarhaz	za hrab ova t
SIG22	odhrabovat	tavobarhdo	od hrab ova t
SIG22	podhrabovat	tavobarhdop	pod hrab ova t
SIG22	přehrabovat	tavobarheřp	pře hrab ova t
SIG22	ohrabovat	tavobarho	o hrab ova t
SIG22	pohrabovat	tavobarhop	po hrab ova t
SIG22	prohrabovat	tavobarhorp	pro hrab ova t
SIG22	shrabovat	tavobarhs	s hrab ova t
SIG22	vyhrabovat	tavobarhyv	vy hrab ova t
SIG22	rozhrabovat	tavobarhzor	roz hrab ova t
SIG22	odškrabovat	tavobarkšdo	od škrab ova t
SIG22	seškrabovat	tavobarkšes	se škrab ova t
SIG22	oškrabovat	tavobarkšo	o škrab ova t
SIG22	proškrabovat	tavobarkšorp	pro škrab ova t
SIG22	vyškrabovat	tavobarkšyv	vy škrab ova t
SIG22	rozškrabovat	tavobarkšzor	roz škrab ova t
SIG22	vyrabovat	tavobaryv	vy rab ova t
SIG22	přelobbovat	tavobboleřp	pře lobb ova t
SIG22	uvelebovat	tavobelevu	u veleb ova t
SIG22	zvelebovat	tavobelevz	z veleb ova t
SIG22	pochlebovat	tavobelhcop	po chleb ova t
SIG22	ošklebovat	tavobelkšo	o škleb ova t
SIG22	pošklebovat	tavobelkšop	po škleb ova t
SIG22	ušklebovat	tavobelkšu	u škleb ova t
SIG22	vyšklebovat	tavobelkšyv	vy škleb ova t
SIG22	potřebovat	tavobeřtop	po třeb ova t
SIG22	opotřebovat	tavobeřtopo	o po třeb ova t
SIG22	spotřebovat	tavobeřtops	s po třeb ova t
SIG22	vypotřebovat	tavobeřtopyv	vy po třeb ova t
SIG22	uždibovat	tavobidžu	u ždib ova t
SIG22	exhibovat	tavobihxe	exhib ova t
SIG22	libovat	tavobil	lib ova t
SIG22	oblibovat	tavobilbo	ob lib ova t
SIG22	polibovat	tavobilop	po lib ova t
SIG22	slibovat	tavobils	s lib ova t
SIG22	naslibovat	tavobilsan	na slib ova t
SIG22	zaslibovat	tavobilsaz	za slib ova t
SIG22	přislibovat	tavobilsiřp	při slib ova t
SIG22	subskribovat	tavobirksbus	sub skrib ova t
SIG22	transkribovat	tavobirksnart	transkrib ova t
SIG22	proskribovat	tavobirksorp	pro skrib ova t
SIG22	šíbovat	tavobíš	šíb ova t
SIG22	oblbovat	tavoblbo	o blb ova t
ROOTWORD2	flambovat	tavobmalf	flamb ova t
SIG22	plombovat	tavobmolp	plomb ova t
SIG22	zaplombovat	tavobmolpaz	za plomb ova t
SIG22	odplombovat	tavobmolpdo	od plomb ova t
SIG22	zahanbovat	tavobnahaz	za han b ova t
SIG22	napodobovat	tavobodopan	na po dob ova t
SIG22	zpodobovat	tavobodopz	z po dob ova t
SIG22	přizdobovat	tavobodziřp	při z dob ova t
SIG22	ozdobovat	tavobodzo	o z dob ova t
SIG22	vyzdobovat	tavobodzyv	vy z dob ova t
SIG22	lobovat	tavobol	lob ova t
SIG22	oznobovat	tavobonzo	o znob ova t
SIG22	oddrobovat	tavoborddo	od drob ova t
SIG22	podrobovat	tavobordop	pod rob ova t
SIG22	naškrobovat	tavoborkšan	na škrob ova t
SIG22	aprobovat	tavoborpa	a prob ova t
SIG22	reprobovat	tavoborper	re prob ova t
SIG22	zdesateronásobovat	tavobosánoretasedz	z desat er o násob ova t
SIG22	znásobovat	tavobosánz	z násob ova t
SIG22	zásobovat	tavobosáz	zá sob ova t
SIG22	osobovat	tavoboso	osob ova t
SIG22	přizpůsobovat	tavobosůpziřp	při z pů sob ova t
SIG22	uzpůsobovat	tavobosůpzu	u z pů sob ova t
SIG22	karbovat	tavobrak	karb ova t
SIG22	verbovat	tavobrev	verb ova t
SIG22	naverbovat	tavobrevan	na verb ova t
SIG22	převerbovat	tavobreveřp	pře verb ova t
SIG22	zverbovat	tavobrevz	z verb ova t
ROOTWORD2	sorbovat	tavobros	sorb ova t
SIG22	absorbovat	tavobrosba	ab sorb ova t
SIG22	resorbovat	tavobroser	re sorb ova t
ROOTWORD2	zorbovat	tavobroz	zorb ova t
SIG22	hubovat	tavobuh	hub ova t
SIG22	zahubovat	tavobuhaz	za hub ova t
SIG22	vyhubovat	tavobuhyv	vy hub ova t
SIG22	poškubovat	tavobukšop	po škub ova t
SIG22	prohlubovat	tavobulhorp	pro hlub ova t
SIG22	vyhlubovat	tavobulhyv	vy hlub ova t
SIG22	zasnubovat	tavobunsaz	za snub ova t
SIG22	roubovat	tavobuor	roub ova t
SIG22	naroubovat	tavobuoran	na roub ova t
SIG22	přeroubovat	tavobuoreřp	pře roub ova t
SIG22	přiroubovat	tavobuoriřp	při roub ova t
SIG22	oroubovat	tavobuoro	o roub ova t
SIG22	šroubovat	tavobuorš	šroub ova t
SIG22	našroubovat	tavobuoršan	na šroub ova t
SIG22	zašroubovat	tavobuoršaz	za šroub ova t
SIG22	odšroubovat	tavobuoršdo	od šroub ova t
SIG22	sešroubovat	tavobuoršes	se šroub ova t
SIG22	přišroubovat	tavobuoršiřp	při šroub ova t
SIG22	vyšroubovat	tavobuoršyv	vy šroub ova t
SIG22	rozšroubovat	tavobuoršzor	roz šroub ova t
SIG22	zroubovat	tavobuorz	z roub ova t
SIG22	obrubovat	tavoburbo	ob rub ova t
SIG22	prubovat	tavoburp	prub ova t
SIG22	vytrubovat	tavoburtyv	vy trub ova t
SIG22	roztrubovat	tavoburtzor	roz trub ova t
SIG22	vrubovat	tavoburv	v rub ova t
SIG22	ovrubovat	tavoburvo	o v rub ova t
SIG22	chybovat	tavobyhc	chyb ova t
SIG22	pochybovat	tavobyhcop	po chyb ova t
SIG22	zapochybovat	tavobyhcopaz	za po chyb ova t
SIG22	přehybovat	tavobyheřp	pře hyb ova t
SIG22	pohybovat	tavobyhop	po hyb ova t
SIG22	obohacovat	tavocahobo	o boh ac ova t
SIG22	překacovat	tavocakeřp	pře kac ova t
SIG22	poplacovat	tavocalpop	po plac ova t
SIG22	zakulacovat	tavocalukaz	za kul ac ova t
SIG22	ozlacovat	tavocalzo	o zlac ova t
SIG22	pozlacovat	tavocalzop	po zlac ova t
SIG22	vyzlacovat	tavocalzyv	vy zlac ova t
SIG22	ukracovat	tavocarku	u krac ova t
SIG22	zkracovat	tavocarkz	z krac ova t
SIG22	pracovat	tavocarp	prac ova t
SIG22	napracovat	tavocarpan	na prac ova t
SIG22	zapracovat	tavocarpaz	za prac ova t
SIG22	odpracovat	tavocarpdo	od prac ova t
SIG22	přepracovat	tavocarpeřp	pře prac ova t
SIG22	opracovat	tavocarpo	o prac ova t
SIG22	dopracovat	tavocarpod	do prac ova t
SIG22	propracovat	tavocarporp	pro prac ova t
SIG22	upracovat	tavocarpu	u prac ova t
SIG22	spolupracovat	tavocarpulops	spolu prac ova t
SIG22	vypracovat	tavocarpyv	vy prac ova t
SIG22	zpracovat	tavocarpz	z prac ova t
SIG22	rozpracovat	tavocarpzor	roz prac ova t
SIG22	zatracovat	tavocartaz	za trac ova t
SIG22	zpřevracovat	tavocarveřpz	z pře vrac ova t
SIG22	šacovat	tavocaš	šac ova t
SIG22	prošacovat	tavocašorp	pro šac ova t
SIG22	zachvacovat	tavocavhcaz	za chvac ova t
SIG22	obchvacovat	tavocavhcbo	ob chvac ova t
SIG22	uchvacovat	tavocavhcu	u chvac ova t
SIG22	obcovat	tavocbo	obc ova t
SIG22	vyobcovat	tavocboyv	vy obc ova t
SIG22	soudcovat	tavocduos	soud c ova t
SIG22	odsoudcovat	tavocduosdo	od soud c ova t
SIG22	hecovat	tavoceh	hec ova t
SIG22	zaněcovat	tavocěnaz	za něc ova t
SIG22	podněcovat	tavocěndop	pod něc ova t
SIG22	rozněcovat	tavocěnzor	roz něc ova t
SIG22	vzněcovat	tavocěnzv	vz něc ova t
SIG22	zasvěcovat	tavocěvsaz	za svěc ova t
SIG22	znesvěcovat	tavocěvsenz	z ne svěc ova t
SIG22	osvěcovat	tavocěvso	o svěc ova t
SIG22	posvěcovat	tavocěvsop	po svěc ova t
SIG22	vysvěcovat	tavocěvsyv	vy svěc ova t
SIG22	rozsvěcovat	tavocěvszor	roz svěc ova t
SIG22	kibicovat	tavocibik	kibic ova t
SIG22	skicovat	tavociks	skic ova t
SIG22	naskicovat	tavociksan	na skic ova t
SIG22	zalícovat	tavocílaz	za líc ova t
SIG22	přilicovat	tavociliřp	při lic ova t
SIG22	vylícovat	tavocílyv	vy líc ova t
SIG22	pícovat	tavocíp	píc ova t
SIG22	špicovat	tavocipš	špic ova t
SIG22	pajcovat	tavocjap	pajc ova t
ROOTWORD2	rajcovat	tavocjar	rajc ova t
SIG22	šprajcovat	tavocjarpš	šprajc ova t
SIG22	falcovat	tavoclaf	falc ova t
SIG22	tkalcovat	tavoclakt	tk a l c ova t
SIG22	válcovat	tavocláv	válc ova t
SIG22	naválcovat	tavoclávan	na válc ova t
SIG22	převálcovat	tavocláveřp	pře válc ova t
SIG22	uválcovat	tavoclávu	u válc ova t
SIG22	vyválcovat	tavoclávyv	vy válc ova t
SIG22	zválcovat	tavoclávz	z válc ova t
SIG22	rozválcovat	tavoclávzor	roz válc ova t
SIG22	hřebelcovat	tavoclebeřh	hřeb el c ova t
SIG22	ohřebelcovat	tavoclebeřho	o hřeb el c ova t
ROOTWORD2	šmelcovat	tavoclemš	šmelc ova t
SIG22	pohlcovat	tavoclhop	po hlc ova t
SIG22	rozpolcovat	tavoclopzor	roz polc ova t
SIG22	sulcovat	tavoclus	sulc ova t
SIG22	lomcovat	tavocmol	lomc ova t
SIG22	zalomcovat	tavocmolaz	za lom c ova t
SIG22	balancovat	tavocnalab	balanc ova t
SIG22	vybalancovat	tavocnalabyv	vy balanc ova t
SIG22	bilancovat	tavocnalib	bilanc ova t
SIG22	financovat	tavocnanif	financ ova t
COMPOUND	spolufinancovat	tavocnanifulops	spolu financ ova t
SIG22	drancovat	tavocnard	dranc ova t
SIG22	vydrancovat	tavocnardyv	vy dranc ova t
SIG22	tancovat	tavocnat	tanc ova t
SIG22	natancovat	tavocnatan	na tanc ova t
SIG22	zatancovat	tavocnataz	za tanc ova t
SIG22	předtancovat	tavocnatdeřp	před tanc ova t
SIG22	odtancovat	tavocnatdo	od tanc ova t
SIG22	přitancovat	tavocnatiřp	při tanc ova t
SIG22	protancovat	tavocnatorp	pro tanc ova t
SIG22	distancovat	tavocnatsid	dist anc ova t
SIG22	utancovat	tavocnatu	u tanc ova t
SIG22	vytancovat	tavocnatyv	vy tanc ova t
SIG22	roztancovat	tavocnatzor	roz tanc ova t
SIG22	nuancovat	tavocnaun	nuanc ova t
SIG22	ligencovat	tavocnegil	lig enc ova t
SIG22	diferencovat	tavocnerefid	difer enc ova t
SIG22	subvencovat	tavocnevbus	subven c ova t
SIG22	skoncovat	tavocnoks	s konc ova t
SIG22	anoncovat	tavocnona	anonc ova t
SIG22	denuncovat	tavocnuned	de nunc ova t
SIG22	puncovat	tavocnup	punc ova t
SIG22	opuncovat	tavocnupo	o punc ova t
SIG22	zalichocovat	tavocohcilaz	za lichoc ova t
SIG22	vlichocovat	tavocohcilv	v lichoc ova t
SIG22	překocovat	tavocokeřp	pře koc ova t
SIG22	nocovat	tavocon	noc ova t
SIG22	sjednocovat	tavocondejs	s jedn oc ova t
SIG22	znehodnocovat	tavocondohenz	z ne hod n oc ova t
SIG22	přehodnocovat	tavocondoheřp	pře hod n oc ova t
SIG22	vyhodnocovat	tavocondohyv	vy hod n oc ova t
SIG22	přenocovat	tavoconeřp	pře noc ova t
SIG22	ponocovat	tavoconop	po noc ova t
SIG22	zbrocovat	tavocorbz	z broc ova t
SIG22	zahrocovat	tavocorhaz	za hroc ova t
SIG22	vyhrocovat	tavocorhyv	vy hroc ova t
SIG22	harcovat	tavocrah	harc ova t
SIG22	usmrcovat	tavocrmsu	u s mr c ova t
SIG22	porcovat	tavocrop	porc ova t
SIG22	burcovat	tavocrub	bur c ova t
SIG22	vyburcovat	tavocrubyv	vy bur c ova t
SIG22	zburcovat	tavocrubz	z bur c ova t
SIG22	znechucovat	tavocuhcenz	z ne chuc ova t
SIG22	zarmucovat	tavocumraz	za rmuc ova t
SIG22	donucovat	tavocunod	do nuc ova t
SIG22	vnucovat	tavocunv	v nuc ova t
SIG22	nevnucovat	tavocunven	ne v nuc ova t
SIG22	vynucovat	tavocunyv	vy nuc ova t
SIG22	pucovat	tavocup	puc ova t
SIG22	spucovat	tavocups	s puc ova t
SIG22	nakrucovat	tavocurkan	na kruc ova t
SIG22	zakrucovat	tavocurkaz	za kruc ova t
SIG22	překrucovat	tavocurkeřp	pře kruc ova t
SIG22	pokrucovat	tavocurkop	po kruc ova t
SIG22	skrucovat	tavocurks	s kruc ova t
SIG22	vykrucovat	tavocurkyv	vy kruc ova t
SIG22	trucovat	tavocurt	truc ova t
SIG22	ševcovat	tavocveš	ševc ova t
SIG22	zachycovat	tavocyhcaz	za chyc ova t
SIG22	podchycovat	tavocyhcdop	pod chyc ova t
SIG22	přichycovat	tavocyhciřp	při chyc ova t
SIG22	pochycovat	tavocyhcop	po chyc ova t
SIG22	vymycovat	tavocymyv	vy myc ova t
SIG22	nasycovat	tavocysan	na syc ova t
SIG22	zasycovat	tavocysaz	za syc ova t
SIG22	přesycovat	tavocyseřp	pře syc ova t
SIG22	dosycovat	tavocysod	do syc ova t
SIG22	fačovat	tavočaf	fač ova t
SIG22	zafačovat	tavočafaz	za fač ova t
SIG22	zatlačovat	tavočaltaz	za tlač ova t
SIG22	potlačovat	tavočaltop	po tlač ova t
SIG22	protlačovat	tavočaltorp	pro tlač ova t
SIG22	stlačovat	tavočalts	s tlač ova t
SIG22	utlačovat	tavočaltu	u tlač ova t
SIG22	vtlačovat	tavočaltv	v tlač ova t
SIG22	vytlačovat	tavočaltyv	vy tlač ova t
SIG22	naznačovat	tavočanzan	na znač ova t
SIG22	označovat	tavočanzo	o znač ova t
SIG22	vyznačovat	tavočanzyv	vy znač ova t
SIG22	ožebračovat	tavočarbežo	o žebr ač ova t
SIG22	obkračovat	tavočarkbo	ob krač ova t
SIG22	překračovat	tavočarkeřp	pře krač ova t
SIG22	přikračovat	tavočarkiřp	při krač ova t
SIG22	dokračovat	tavočarkod	do krač ova t
SIG22	pokračovat	tavočarkop	po krač ova t
SIG22	vykračovat	tavočarkyv	vy krač ova t
SIG22	rozkračovat	tavočarkzor	roz krač ova t
SIG22	podmračovat	tavočarmdop	pod mrač ova t
SIG22	omračovat	tavočarmo	o mrač ova t
SIG22	pomračovat	tavočarmop	po mrač ova t
SIG22	kartáčovat	tavočátrak	kartáč ova t
SIG22	překartáčovat	tavočátrakeřp	pře kartáč ova t
SIG22	okartáčovat	tavočátrako	o kartáč ova t
SIG22	vykartáčovat	tavočátrakyv	vy kartáč ova t
SIG22	dostačovat	tavočatsod	do stač ova t
SIG22	postačovat	tavočatsop	po stač ova t
SIG22	nasvědčovat	tavočděvsan	na svědč ova t
SIG22	přisvědčovat	tavočděvsiřp	při svědčova t
SIG22	osvědčovat	tavočděvso	o svědč ova t
SIG22	dosvědčovat	tavočděvsod	do svědč ova t
SIG22	usvědčovat	tavočděvsu	u svědč ova t
SIG22	zavděčovat	tavočědvaz	za v děč ova t
SIG22	odvděčovat	tavočědvdo	od v děč ova t
SIG22	smečovat	tavočems	smeč ova t
SIG22	pečovat	tavočep	peč ova t
SIG22	zpěčovat	tavočěpz	zpěč ova t
SIG22	zabezpečovat	tavočepzebaz	za bezpeč ova t
SIG22	ubezpečovat	tavočepzebu	u bezpeč ova t
ROOTWORD2	vzpěčovat	tavočěpzv	vzpěč ova t	vz pěč ova t
SIG22	krečovat	tavočerk	kreč ova t
SIG22	skrečovat	tavočerks	skreč ova t
ROOTWORD2	strečovat	tavočerts	streč ova t
SIG22	nadlehčovat	tavočheldan	nad leh č ova t
SIG22	odlehčovat	tavočheldo	od leh č ova t
SIG22	polehčovat	tavočhelop	po leh č ova t
SIG22	ulehčovat	tavočhelu	u leh č ova t
SIG22	zlehčovat	tavočhelz	z leh č ova t
SIG22	navlhčovat	tavočhlvan	na vlh č ova t
SIG22	zvlhčovat	tavočhlvz	z vlh č ova t
SIG22	bičovat	tavočib	bič ova t
SIG22	ubičovat	tavočibu	u bič ova t
SIG22	vybičovat	tavočibyv	vy bič ova t
SIG22	zbičovat	tavočibz	z bič ova t
SIG22	odličovat	tavočildo	od lič ova t
SIG22	zveličovat	tavočilevz	z vel ič ova t
SIG22	obkličovat	tavočilkbo	ob klič ova t
SIG22	skličovat	tavočilks	s klič ova t
SIG22	poličovat	tavočilop	po lič ova t
SIG22	odkysličovat	tavočilsykdo	od kysl ič ova t
SIG22	okysličovat	tavočilsyko	o kysl ič ova t
SIG22	vyličovat	tavočilyv	vy lič ova t
SIG22	rozhraničovat	tavočinarhzor	roz hran ič ova t
SIG22	překřičovat	tavočiřkeřp	pře křič ova t
SIG22	nacvičovat	tavočivcan	na cvič ova t
SIG22	zacvičovat	tavočivcaz	za cvič ova t
SIG22	secvičovat	tavočivces	se cvič ova t
SIG22	procvičovat	tavočivcorp	pro cvič ova t
SIG22	rozcvičovat	tavočivczor	roz cvič ova t
SIG22	půjčovat	tavočjůp	půjč ova t
SIG22	zapůjčovat	tavočjůpaz	za půjč ova t
SIG22	propůjčovat	tavočjůporp	pro půjč ova t
SIG22	vypůjčovat	tavočjůpyv	vy půjč ova t
SIG22	obměkčovat	tavočkěmbo	ob měk č ova t
SIG22	změkčovat	tavočkěmz	z měk č ova t
SIG22	rozměkčovat	tavočkěmzor	roz měk č ova t
SIG22	zamlčovat	tavočlmaz	za mlč ova t
SIG22	promlčovat	tavočlmorp	pro mlč ova t
SIG22	umlčovat	tavočlmu	u mlč ova t
SIG22	spolčovat	tavočlops	spol č ova t
SIG22	poněmčovat	tavočměnop	po němč ova t
ROOTWORD2	pančovat	tavočnap	panč ova t
SIG22	ztenčovat	tavočnetz	z ten č ova t
SIG22	ověnčovat	tavočněvo	o věn č ova t
SIG22	zakončovat	tavočnokaz	za konč ova t
SIG22	dokončovat	tavočnokod	do konč ova t
SIG22	ukončovat	tavočnoku	u konč ova t
SIG22	lynčovat	tavočnyl	lynč ova t
SIG22	zlynčovat	tavočnylz	z lynč ova t
SIG22	zabočovat	tavočobaz	za boč ova t
SIG22	vybočovat	tavočobyv	vy boč ova t
SIG22	kočovat	tavočok	koč ova t
SIG22	odročovat	tavočordo	od roč ova t
